STATE,CANDIDATE,OFFICE,DISTRICT,TOTAL AMOUNT
COLORADO,LESLIE HEROD,STATE HOUSE,8,70914.22
COLORADO,NAQUETTA RICKS,STATE HOUSE,40,61999.880000000005
COLORADO,RON HANKS,STATE HOUSE,60,34243.68
COLORADO,JERRY SONNENBERG,STATE SENATE,1,30457.32
COLORADO,JANET P. BUCKNER,STATE SENATE,28,79294.90000000001
COLORADO,BRITTANY PETTERSEN,STATE SENATE,22,337386.65
COLORADO,DENNIS HISEY,STATE SENATE,2,36661.72
COLORADO,ROBERT E. RANKIN,STATE SENATE,8,16687.26
COLORADO,JANICE RICH,STATE HOUSE,55,0.0
COLORADO,JESSIE DANIELSON,STATE SENATE,20,478680.05999999994
